epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
175,171547,1.20985,2.09077,1.17088,0.65946,0.53289,0.57034,0.36126,1.28036,2.7282,1.22058,0.001387,0.001387,0.001387
176,172523,1.20494,2.08019,1.16911,0.65875,0.53262,0.57023,0.36106,1.28037,2.72842,1.22052,0.0013375,0.0013375,0.0013375
177,173518,1.20215,2.07242,1.16869,0.65722,0.53242,0.57019,0.36129,1.28057,2.7292,1.22056,0.001288,0.001288,0.001288
178,174501,1.20725,2.07516,1.1664,0.65659,0.53206,0.56999,0.36108,1.28059,2.72934,1.2205,0.0012385,0.0012385,0.0012385
179,175487,1.20237,2.06582,1.16995,0.65583,0.53216,0.56993,0.36126,1.28074,2.7301,1.22058,0.001189,0.001189,0.001189
180,176480,1.20258,2.05963,1.16976,0.65616,0.53171,0.56981,0.36105,1.28097,2.73116,1.22074,0.0011395,0.0011395,0.0011395
181,177466,1.20358,2.05282,1.16799,0.65653,0.53158,0.56955,0.36085,1.28101,2.73123,1.22078,0.00109,0.00109,0.00109
182,178461,1.19833,2.04634,1.1626,0.6567,0.53152,0.56968,0.36078,1.28111,2.73159,1.22075,0.0010405,0.0010405,0.0010405
183,179439,1.20124,2.04517,1.16649,0.65543,0.53255,0.56943,0.36058,1.2813,2.73243,1.22087,0.000991,0.000991,0.000991
184,180434,1.19519,2.03175,1.16509,0.65517,0.53238,0.56928,0.36053,1.28153,2.73305,1.22096,0.0009415,0.0009415,0.0009415
185,181415,1.19936,2.03796,1.16555,0.65358,0.53318,0.56935,0.36035,1.28158,2.73383,1.221,0.000892,0.000892,0.000892
186,182402,1.19514,2.02675,1.16316,0.65399,0.53365,0.56928,0.36044,1.28169,2.73438,1.22099,0.0008425,0.0008425,0.0008425
187,183396,1.19902,2.02538,1.15767,0.6508,0.53524,0.56919,0.36034,1.28172,2.73505,1.22101,0.000793,0.000793,0.000793
188,184361,1.19388,2.02005,1.16463,0.65085,0.53449,0.56922,0.3604,1.28185,2.73559,1.22109,0.0007435,0.0007435,0.0007435
189,185347,1.19334,2.01382,1.16046,0.65123,0.53466,0.56916,0.36036,1.28193,2.73647,1.22114,0.000694,0.000694,0.000694
190,186337,1.19169,2.00733,1.16064,0.6511,0.53498,0.56909,0.36017,1.28196,2.73679,1.22108,0.0006445,0.0006445,0.0006445
191,187322,1.1864,1.9947,1.16042,0.65134,0.53513,0.56921,0.36003,1.28217,2.73808,1.22118,0.000595,0.000595,0.000595
192,188296,1.18745,1.99329,1.15684,0.64942,0.53528,0.56909,0.36011,1.28238,2.73871,1.22132,0.0005455,0.0005455,0.0005455
193,189285,1.18838,1.99666,1.15791,0.65131,0.53486,0.56912,0.35992,1.28262,2.74017,1.22142,0.000496,0.000496,0.000496
